Latitude,Longitude,Country,Extreme Annual Mean Min Dry Bulb Temperature,Extreme Annual Standard Deviation Min Dry Bulb Temperature,20-Year Return Period Extreme Min Dry Bulb Temperature,50-Year Return Period Extreme Min Dry Bulb Temperature
45.865,-84.637,USA,-23.1,4.9,-32.2,-35.8
44.986,-85.203,USA,-24.5,4.3,-32.5,-35.6
45.818,-88.114,USA,-28.3,2.7,-33.4,-35.3
47.169,-88.489,USA,-23.7,3.1,-29.5,-31.8
47.049,-91.745,USA,-30.9,3.8,-38,-40.8
46.533,-90.133,USA,-29.3,3,-35,-37.2
46.419,-92.804,USA,-32.2,3.7,-39.1,-41.8
46.837,-92.183,USA,-30.8,2.8,-36.1,-38.1
47.842,-96.621,USA,-33.4,4.1,-41,-43.9
46.901,-95.068,USA,-35,4.5,-43.5,-46.8
47.838,-90.383,USA,-31.1,2.1,-34.9,-36.4
47.386,-92.839,USA,-35.2,3.5,-41.8,-44.3
46.722,-92.043,USA,-26.8,2.5,-31.5,-33.4
46.833,-95.883,USA,-32.1,4.4,-40.3,-43.4
47.211,-93.51,USA,-31.5,3.1,-37.2,-39.5
47.817,-91.833,USA,-36.6,4,-44,-46.9
44.986,-96.178,USA,-28.4,3.5,-35,-37.5
49.318,-94.903,USA,-34.5,2.7,-39.5,-41.4
47.783,-93.65,USA,-35.7,4.3,-43.7,-46.8
48.561,-93.398,USA,-37,3.7,-44,-46.7
48.267,-92.483,USA,-35.9,3.8,-43.1,-45.8
47.424,-92.498,USA,-34.8,4.1,-42.5,-45.5
45.886,-93.272,USA,-31.1,3.9,-38.4,-41.3
48.717,-94.6,USA,-35,4.4,-43.3,-46.5
48.856,-95.697,USA,-35.1,4.1,-42.6,-45.6
48.753,-96.943,USA,-34.3,3.7,-41.2,-43.8
48.154,-94.517,USA,-34.8,4,-42.4,-45.3
46.99,-94.204,USA,-34.4,4.2,-42.1,-45.2
46.6,-94.32,USA,-34.7,2.9,-40.1,-42.2
45.559,-93.265,USA,-30.8,3.8,-37.9,-40.7
46.548,-93.677,USA,-33.4,4,-40.9,-43.8
47.593,-95.775,USA,-35.8,5.1,-45.3,-48.9
43.913,-95.109,USA,-27.9,4.3,-35.9,-39
45.332,-95.651,USA,-30.6,3.8,-37.8,-40.6
46.725,-94.382,USA,-33.9,3.7,-40.8,-43.4
46.381,-94.806,USA,-32.5,3.8,-39.6,-42.4
45.306,-96.424,USA,-28,3.2,-33.9,-36.3
44.756,-94.081,USA,-27.7,3.8,-34.8,-37.6
46.895,-103.377,USA,-29.5,2.3,-33.8,-35.5
46.925,-96.811,USA,-31.4,3.4,-37.7,-40.2
45.78,-96.545,USA,-30.3,4.1,-37.9,-40.9
46.1,-97.15,USA,-30.8,2.8,-36.1,-38.2
46.926,-98.669,USA,-30.8,3.3,-37.1,-39.5
48.968,-102.17,USA,-35.5,3.1,-41.4,-43.7
47.5,-94.933,USA,-34.6,3.4,-41,-43.5
48.067,-96.183,USA,-32.9,3.5,-39.5,-42
47.249,-91.416,USA,-33.5,3.9,-40.7,-43.5
43.665,-92.933,USA,-28.1,3.4,-34.4,-36.9
47.943,-97.184,USA,-33.4,3.9,-40.7,-43.5
48.117,-98.9,USA,-32.3,3.3,-38.4,-40.8
47.967,-97.4,USA,-32.6,3.9,-39.8,-42.7
46.014,-102.655,USA,-31.6,3.2,-37.6,-39.9
46.799,-102.797,USA,-30.7,2.5,-35.3,-37.1
46.783,-100.757,USA,-32.6,3.7,-39.5,-42.3
48.174,-103.637,USA,-33.3,2.9,-38.8,-40.9
48.417,-101.35,USA,-33.6,2.8,-38.8,-40.8
48.255,-101.273,USA,-30.3,3.2,-36.2,-38.6
47.646,-101.439,USA,-33.1,3.4,-39.4,-41.9
48.214,-106.621,USA,-32.9,3.6,-39.6,-42.2
47.326,-106.948,USA,-36,4.2,-43.8,-46.8
48.094,-105.574,USA,-33.7,3.3,-39.9,-42.3
47.717,-104.183,USA,-31.7,2.8,-37,-39
48.603,-112.375,USA,-33.5,4.3,-41.5,-44.7
45.258,-112.554,USA,-27.3,4.2,-35.2,-38.2
46.606,-111.964,USA,-28.8,4.6,-37.5,-40.9
46.921,-114.093,USA,-23.9,4.7,-32.7,-36.1
45.965,-112.501,USA,-33.3,4.4,-41.6,-44.8
47.473,-111.382,USA,-31,3.6,-37.7,-40.3
47.517,-111.183,USA,-30.3,3.8,-37.4,-40.2
47.45,-111.383,USA,-29.3,3.7,-36.1,-38.8
48.543,-109.763,USA,-34.7,4.4,-42.8,-46
48.304,-114.264,USA,-26.1,4.5,-34.5,-37.7
46.568,-120.543,USA,-17.2,4.7,-26.1,-29.5
47.277,-121.337,USA,-14.2,3.5,-20.6,-23.1
47.398,-120.201,USA,-15.4,4.3,-23.5,-26.7
47.208,-119.319,USA,-17.4,5.2,-27.1,-30.9
46.375,-117.016,USA,-13.5,4.2,-21.4,-24.5
44.523,-114.215,USA,-27.4,3.8,-34.5,-37.3
47.767,-116.817,USA,-18.9,4.3,-27,-30.1
47.47,-115.8,USA,-21.1,4.4,-29.2,-32.4
46.567,-119.6,USA,-15.2,4.7,-24,-27.4
46.267,-119.117,USA,-15.5,5.2,-25.2,-28.9
46.095,-118.287,USA,-13,5.8,-23.8,-28
47.622,-117.528,USA,-19.4,4.6,-28,-31.4
47.633,-117.65,USA,-18.9,4.9,-27.9,-31.4
47.683,-117.321,USA,-16.4,4.2,-24.3,-27.3
46.744,-117.109,USA,-19.2,5.5,-29.5,-33.5
47.974,-117.428,USA,-22.6,4.9,-31.7,-35.2
47.034,-120.53,USA,-16.6,4,-24.1,-27
48.12,-123.498,USA,-6.6,2.5,-11.2,-12.9
48.464,-119.517,USA,-17.7,3.5,-24.2,-26.7
47.308,-119.515,USA,-17.6,3.8,-24.7,-27.4
46.157,-123.883,USA,-5.2,2.8,-10.5,-12.6
45.621,-122.657,USA,-7.8,2.7,-12.9,-14.9
46.973,-122.903,USA,-10.4,3.2,-16.3,-18.5
46.973,-123.93,USA,-4.4,2.1,-8.4,-10
46.117,-122.894,USA,-7.8,2.8,-13,-15.1
47.238,-123.141,USA,-9.1,3.4,-15.3,-17.8
47.483,-122.767,USA,-8.3,3,-14,-16.2
47.444,-122.314,USA,-5.8,2.7,-10.9,-12.8
47.493,-122.214,USA,-5.8,2.6,-10.7,-12.6
47.53,-122.301,USA,-6.2,2.8,-11.4,-13.5
47.908,-122.28,USA,-6.2,2.8,-11.4,-13.5
47.268,-122.576,USA,-4.5,2.4,-8.9,-10.6
48.161,-122.159,USA,-9.2,2.9,-14.6,-16.7
47.938,-124.555,USA,-6.7,1.9,-10.2,-11.5
48.794,-122.537,USA,-9.5,2.8,-14.6,-16.7
48.522,-123.023,USA,-7,2.9,-12.5,-14.6
52.88,-118.07,CAN,-35.1,4.7,-43.9,-47.4
72.98,-84.62,CAN,-41.5,2.2,-45.6,-47.1
57.35,-107.13,CAN,-44.2,3.7,-51,-53.7
69.93,-128.97,CAN,-41.9,2.8,-47,-49
68.67,-97.8,CAN,-46.1,2.3,-50.3,-51.9
41.2,-74.623,USA,-19.6,4.6,-28.1,-31.5
31.313,-84.471,USA,-7.8,1.4,-10.4,-11.4
33.784,-83.39,USA,-9.2,2.3,-13.4,-15.1
50.58,-126.93,CAN,-5.9,3.6,-12.5,-15.1
49.27,-54.88,CAN,-25.2,2.7,-30.2,-32.1
48.541,-121.446,USA,-9.9,1.8,-13.2,-14.5
47.514,-123.812,USA,-6,2,-9.7,-11.1
47.417,-117.526,USA,-23.9,5.3,-33.9,-37.7
47.15,-122.483,USA,-10.4,3.1,-16.2,-18.5
47.083,-122.583,USA,-9.3,3.3,-15.4,-17.8
36.437,-79.851,USA,-13.8,4.5,-22.2,-25.5
45.158,-113.006,USA,-32.9,4.5,-41.4,-44.7
48.741,-113.433,USA,-33.2,2.8,-38.4,-40.4
46.427,-105.883,USA,-30.8,4,-38.3,-41.3
48.489,-105.21,USA,-31.2,1.8,-34.5,-35.7
48.308,-105.102,USA,-35.1,4.1,-42.7,-45.6
33.942,-96.394,USA,-9.9,2,-13.6,-15
34.05,-94.401,USA,-10,1.8,-13.3,-14.6
44.06,-90.174,USA,-29.5,3.3,-35.6,-37.9
41.786,-73.742,USA,-21,3.2,-27,-29.3
44.05,-75.733,USA,-27.9,3.5,-34.4,-37
45.85,-64.27,CAN,-25.2,3.5,-31.8,-34.3
43.9,-69.933,USA,-24,3.2,-30,-32.3
42.933,-71.438,USA,-20.1,2.9,-25.5,-27.5
42.783,-71.517,USA,-20.5,3.7,-27.4,-30.1
45.37,-63.27,CAN,-25.2,3.8,-32.3,-35.1
42.427,-73.289,USA,-22.5,2.5,-27.1,-28.9
42.068,-101.445,USA,-25.2,2.1,-29,-30.5
42.425,-103.736,USA,-31.2,3.3,-37.3,-39.7
40.695,-96.854,USA,-22.6,1.4,-25.3,-26.3
40.848,-96.565,USA,-24.2,3.3,-30.4,-32.8
41.556,-93.286,USA,-24.8,3.1,-30.6,-32.8
41.367,-88.683,USA,-23.3,3.5,-29.9,-32.5
37.811,-88.549,USA,-16.8,2.8,-22.1,-24.1
38.149,-89.699,USA,-15.5,2.3,-19.7,-21.4
41.77,-88.481,USA,-26,4,-33.4,-36.3
38.379,-88.413,USA,-17.5,2.7,-22.6,-24.5
38.515,-89.092,USA,-17.9,3.1,-23.8,-26.1
38.665,-88.453,USA,-17.8,4.1,-25.4,-28.4
38.722,-88.176,USA,-18.5,3.6,-25.1,-27.8
39.07,-88.534,USA,-19.7,4,-27.3,-30.2
39.534,-89.328,USA,-20.3,3.7,-27.3,-30
39.639,-90.778,USA,-19.9,3.1,-25.7,-28
42.121,-87.905,USA,-20.8,3.4,-27.1,-29.6
39.78,-90.238,USA,-19.9,3,-25.6,-27.8
40.158,-89.335,USA,-20.8,3.7,-27.7,-30.4
40.639,-73.762,USA,-12.6,2.5,-17.4,-19.2
40.734,-73.417,USA,-13.1,2.7,-18.2,-20.2
40.844,-72.632,USA,-18.3,3.1,-24.1,-26.3
42.717,-71.124,USA,-17.8,2.9,-23.2,-25.3
42.212,-71.114,USA,-18.1,2.9,-23.5,-25.7
42.2,-72.533,USA,-23.2,3.7,-30.1,-32.8
42.158,-72.716,USA,-21.1,3.3,-27.3,-29.7
40.651,-122.607,USA,-4.4,1.9,-7.9,-9.2
42.493,-79.272,USA,-19.7,4.6,-28.3,-31.7
37.759,-119.821,USA,-10.8,1.1,-12.9,-13.7
36.988,-120.111,USA,-3.3,1.6,-6.2,-7.4
39.49,-121.618,USA,-2.3,1.5,-5.1,-6.1
33.038,-116.916,USA,-4.4,1.5,-7.3,-8.4
36.936,-121.789,USA,-0.9,1.6,-3.9,-5.1
37.238,-120.883,USA,-6,1.8,-9.3,-10.6
37.406,-122.048,USA,-0.6,1.8,-3.9,-5.2
38.267,-121.933,USA,-4.4,2.5,-9.1,-10.9
40.245,-108.968,USA,-22.5,2.7,-27.5,-29.4
40.035,-105.541,USA,-27.8,4.4,-35.9,-39.1
38.544,-107.693,USA,-21.8,2.7,-26.9,-28.9
37.255,-108.504,USA,-17.3,2.6,-22.3,-24.2
37.864,-103.822,USA,-24.8,3.3,-31,-33.5
40.807,-104.755,USA,-27,3.1,-32.9,-35.1
37.702,-98.747,USA,-17.9,3,-23.5,-25.7
37.328,-95.504,USA,-18.7,4.6,-27.3,-30.6
39.833,-84.05,USA,-20,4.3,-28.1,-31.2
40.367,-81.783,USA,-19.8,3.6,-26.4,-29
37.291,-75.927,USA,-8.7,2.5,-13.3,-15.1
38.817,-76.867,USA,-13.5,3.2,-19.5,-21.9
39.281,-76.609,USA,-10.2,2.6,-15,-16.9
38.308,-75.124,USA,-12.2,3.7,-19.2,-21.9
39.008,-74.908,USA,-12.5,2.8,-17.7,-19.7
37.083,-76.36,USA,-9.3,2.8,-14.6,-16.6
36.631,-80.018,USA,-14.1,3.6,-20.8,-23.4
37.998,-78.466,USA,-12.8,3.5,-19.3,-21.9
35.688,-117.693,USA,-8.7,2,-12.5,-13.9
36.602,-117.145,USA,0,1.3,-2.5,-3.5
32.614,-106.741,USA,-16.7,4.9,-25.9,-29.5
35.858,-106.521,USA,-25.7,2.9,-31.2,-33.3
34.356,-106.886,USA,-14,4.5,-22.4,-25.6
36.297,-99.769,USA,-17.9,2.8,-23,-25
36.118,-97.091,USA,-15.7,4.3,-23.7,-26.8
36.135,-97.108,USA,-17.1,4.7,-25.9,-29.3
36.667,-87.483,USA,-15,3.8,-22.1,-24.9
36.965,-86.424,USA,-14.1,2.7,-19.2,-21.1
35.57,-77.05,USA,-8.9,1.7,-12.1,-13.3
35,-77.982,USA,-10,1.8,-13.5,-14.8
35.133,-78.933,USA,-9.5,3.8,-16.6,-19.4
35.654,-79.895,USA,-9.8,2.4,-14.2,-15.9
35.379,-78.734,USA,-8.5,2.4,-13,-14.7
35.933,-79.064,USA,-9.6,2,-13.2,-14.7
35.46,-77.965,USA,-9.2,1.5,-12.1,-13.2
35.495,-82.614,USA,-15.1,2.7,-20.2,-22.1
35.419,-82.557,USA,-13.2,2.7,-18.3,-20.2
36.333,-119.95,USA,-4.1,2.8,-9.3,-11.4
34.056,-117.6,USA,0,2.2,-4,-5.5
32.834,-115.579,USA,-1.1,2.1,-5,-6.5
32.626,-116.468,USA,-5.2,2.2,-9.3,-10.9
33.627,-116.159,USA,-4.6,2.1,-8.6,-10.1
33.619,-114.714,USA,-1.1,1.8,-4.4,-5.7
33.956,-102.774,USA,-16.1,3,-21.7,-23.9
29.348,-103.209,USA,-7,3.2,-12.9,-15.3
31.622,-102.807,USA,-9.7,2.7,-14.6,-16.6
30.167,-102.417,USA,-8.2,4.3,-16.3,-19.4
32.85,-106.1,USA,-11.8,4.4,-19.9,-23.1
30.586,-100.649,USA,N/A,N/A,N/A,N/A
31.917,-98.6,USA,N/A,N/A,N/A,N/A
36.017,-102.55,USA,-17.2,2.7,-22.3,-24.3
32.041,-100.25,USA,-11.6,2.1,-15.5,-17.1
32.819,-97.361,USA,-8.6,2.3,-12.9,-14.5
30.511,-99.766,USA,-8.9,2.1,-12.8,-14.3
30.589,-96.365,USA,-4.9,2,-8.7,-10.1
28.305,-96.823,USA,-6,1.2,-8.3,-9.1
31.78,-95.723,USA,-7.5,2.1,-11.5,-13
31.335,-92.559,USA,-5.9,2,-9.5,-10.9
29.692,-82.276,USA,-4.8,1.8,-8.2,-9.5
30.412,-89.081,USA,-4.9,1.6,-7.9,-9.1
33.496,-90.087,USA,-9.1,2.2,-13.1,-14.7
31.282,-89.253,USA,-6.9,1.9,-10.5,-11.9
30.092,-91.873,USA,-3.9,1.9,-7.5,-8.9
32.883,-92.117,USA,-8.5,2,-12.2,-13.7
28.616,-80.693,USA,-0.4,1.7,-3.5,-4.7
33.483,-90.985,USA,-8.3,2.4,-12.7,-14.4
30.417,-88.917,USA,-4.6,3.7,-11.4,-14.1
30.464,-88.532,USA,-6,1.5,-8.8,-9.8
32.338,-89.07,USA,-9.4,2.3,-13.7,-15.3
30.067,-85.583,USA,-3.6,2.4,-8,-9.7
30.836,-85.184,USA,-5.9,1.7,-9.1,-10.4
30.417,-86.683,USA,-5.9,3.4,-12.3,-14.7
32.017,-81.133,USA,-5.5,1.9,-9,-10.4
32.483,-81.737,USA,-6.4,1.6,-9.5,-10.7
32.955,-84.264,USA,-7.9,2.3,-12.1,-13.8
33.017,-85.067,USA,-9.4,2.4,-14,-15.7
33.983,-83.668,USA,-8,1.5,-10.8,-11.9
30.967,-83.2,USA,-5.3,3.3,-11.5,-13.9
30.336,-81.515,USA,-2.9,1.5,-5.7,-6.8
26.072,-80.154,USA,5.3,2.2,1.2,-0.4
33.355,-81.328,USA,-8.4,1.8,-11.7,-13
33.153,-79.364,USA,-5.8,2,-9.5,-11
29.183,-81.048,USA,-1.2,1.8,-4.6,-5.9
27.85,-82.517,USA,1,2.7,-3.9,-5.9
33.967,-80.467,USA,-8.5,2.2,-12.5,-14.1
33.683,-78.933,USA,-7.5,3.1,-13.2,-15.5
33.812,-78.724,USA,-7.3,1.6,-10.3,-11.5
27.651,-80.42,USA,1,2,-2.8,-4.3
28.062,-81.754,USA,-0.3,2.1,-4.2,-5.7
28.468,-80.567,USA,0.7,2.1,-3.2,-4.7
28.617,-80.683,USA,0.9,2,-2.8,-4.3
32.852,-86.612,USA,-9.7,3.1,-15.5,-17.8
32.837,-88.137,USA,-8.7,2.5,-13.3,-15.1
34.773,-87.64,USA,-11.5,2.9,-17,-19.1
34.454,-87.71,USA,-13.2,3,-18.8,-21
34.694,-86,USA,-11.7,2.5,-16.4,-18.2
32.335,-86.979,USA,-9.4,2.2,-13.5,-15.1
25.9,-81.318,USA,-0.1,1.6,-3,-4.2
26.526,-98.063,USA,-1.2,2.2,-5.3,-6.9
36.014,-85.135,USA,-16.4,3.7,-23.4,-26.1
38.303,-111.294,USA,-15.7,2.3,-20,-21.7
44.517,-104.436,USA,-28.3,3.8,-35.4,-38.1
35.971,-79.093,USA,-11.6,2.7,-16.6,-18.5
32.541,-116.97,MEX,3,1.4,0.4,-0.6
32.631,-115.242,MEX,N/A,N/A,N/A,N/A
29.096,-111.048,MEX,2,2,-1.8,-3.3
26.956,-101.47,MEX,-1.6,2.9,-7,-9.1
25.568,-103.411,MEX,-0.3,2.9,-5.8,-7.9
25.549,-100.929,MEX,-4.7,2.9,-10.1,-12.2
25.733,-100.3,MEX,2.3,1.9,-1.1,-2.5
25.778,-100.107,MEX,0.3,2.4,-4.2,-6
24.765,-107.475,MEX,N/A,N/A,N/A,N/A
24.05,-104.6,MEX,N/A,N/A,N/A,N/A
23.2,-106.417,MEX,12.1,2.9,6.7,4.6
23.161,-106.266,MEX,6.9,2.1,3,1.5
22.897,-102.687,MEX,-7.5,3.2,-13.4,-15.7
22.254,-100.931,MEX,-3.1,1.6,-6.1,-7.3
22.296,-97.866,MEX,8.1,1.4,5.4,4.3
21.419,-104.843,MEX,0.7,1.9,-2.8,-4.2
21,-101.283,MEX,2.9,1.4,0.3,-0.7
20.983,-101.483,MEX,0.6,1.3,-1.9,-2.9
21.037,-86.877,MEX,10.6,2,6.9,5.5
20.68,-105.254,MEX,12.3,1.5,9.6,8.5
20.522,-103.311,MEX,-0.6,1.7,-3.8,-5
20.083,-98.367,MEX,N/A,N/A,N/A,N/A
20.95,-97.4,MEX,N/A,N/A,N/A,N/A
20.937,-89.658,MEX,8.6,1.4,6,5
19.05,-104.317,MEX,14.8,1.7,11.6,10.3
19.85,-101.026,MEX,-0.2,1.9,-3.8,-5.2
19.337,-99.566,MEX,-5.4,1.8,-8.7,-9.9
19.436,-99.072,MEX,0.2,1.6,-2.8,-4
19.158,-98.371,MEX,-0.3,1.4,-2.9,-3.9
19.55,-96.917,MEX,5.1,1.5,2.4,1.3
19.2,-96.133,MEX,9.4,2.4,4.8,3
19.146,-96.187,MEX,11.8,1.7,8.5,7.3
19.15,-96.117,MEX,13.2,1.7,10,8.7
18.505,-88.327,MEX,12,1.5,9.3,8.2
16.757,-99.754,MEX,17.8,1.6,14.7,13.5
16.77,-93.341,MEX,9.1,1.8,5.7,4.4
16.25,-92.133,MEX,N/A,N/A,N/A,N/A
14.917,-92.25,MEX,13.9,3,8.4,6.2
32.367,-64.683,BMU,10.4,1.4,7.8,6.8
25.039,-77.466,BHS,11.5,1.9,8,6.6
22.989,-82.409,CUB,6.5,1.5,3.8,2.7
23.034,-81.435,CUB,6.5,2.4,2,0.2
21.42,-77.848,CUB,12.6,1.6,9.7,8.6
22.461,-78.328,CUB,N/A,N/A,N/A,N/A
20.786,-76.315,CUB,11.7,2.1,7.7,6.2
19.97,-75.835,CUB,17.1,1.3,14.6,13.7
23.167,-82.35,CUB,N/A,N/A,N/A,N/A
22.492,-79.944,CUB,N/A,N/A,N/A,N/A
19.9,-75.15,CUB,16.9,1.5,14.1,13
18.504,-77.913,JAM,20.7,1.2,18.5,17.7
17.936,-76.788,JAM,20.7,1.5,18,17
19.758,-70.57,DOM,17.9,0.9,16.2,15.5
19.75,-70.55,DOM,N/A,N/A,N/A,N/A
19.406,-70.605,DOM,13.6,1.5,10.9,9.8
18.567,-68.363,DOM,16.6,1.6,13.7,12.5
18.43,-69.669,DOM,16.5,1.2,14.2,13.3
18.433,-69.883,DOM,18.6,1.1,16.5,15.7
18.498,-67.129,PRI,18.1,0.6,17,16.5
18.433,-66.011,PRI,19.7,1.3,17.2,16.2
18.255,-65.641,PRI,18,1,16.2,15.5
18.336,-64.98,VIR,16.6,11.1,-4.2,-12.3
17.7,-64.813,VIR,16.8,3.6,10,7.3
17.539,-88.308,BLZ,14.4,0.9,12.7,12.1
15.317,-91.467,GTM,0.6,0.9,-1,-1.6
15.731,-88.584,GTM,15,0.7,13.6,13.1
14.583,-90.527,GTM,8.6,1,6.8,6.1
13.936,-90.836,GTM,15,1.2,12.7,11.8
13.441,-89.056,SLV,17,0.9,15.2,14.6
15.742,-86.853,HND,14.7,1.6,11.7,10.5
15.453,-87.924,HND,15.2,1.4,12.7,11.7
14.061,-87.217,HND,8.4,1.9,4.8,3.4
12.141,-86.168,NIC,17.3,1.9,13.8,12.5
9.994,-84.209,CRI,14.8,0.9,13.2,12.6
9.071,-79.383,PAN,19.2,3.2,13.1,10.8
8.917,-79.6,PAN,20.7,0.7,19.3,18.8
17.137,-61.793,ATG,19.8,0.9,18.2,17.6
18.046,-63.115,SXM,20.7,0.9,19,18.3
16.267,-61.6,GLP,17.2,0.6,16,15.5
14.591,-61.003,MTQ,17.7,1.1,15.7,15
13.75,-60.95,LCA,20.2,1.4,17.6,16.6
13.075,-59.492,BRB,20.8,0.8,19.2,18.6
12,-61.783,GRD,20.8,1.8,17.4,16
11.15,-60.833,TTO,20.4,2,16.6,15.1
10.583,-61.35,TTO,19.3,0.8,17.8,17.2
12.5,-70.017,ABW,22.2,0.7,20.9,20.4
12.189,-68.96,CUW,21.9,1,20.1,19.3
12.584,-81.711,COL,N/A,N/A,N/A,N/A
10.442,-75.513,COL,21.1,2.2,17,15.4
10.89,-74.781,COL,20.6,1.2,18.3,17.4
6.165,-75.423,COL,7.2,2.8,2,0
4.702,-74.147,COL,0.5,2,-3.3,-4.8
3.543,-76.382,COL,14.9,2.3,10.7,9
10.043,-69.359,VEN,N/A,N/A,N/A,N/A
10.25,-67.649,VEN,N/A,N/A,N/A,N/A
10.603,-66.991,VEN,19.8,1.1,17.7,16.9
10.107,-64.689,VEN,N/A,N/A,N/A,N/A
10.917,-63.967,VEN,20,2,16.3,14.9
9.027,-69.755,VEN,N/A,N/A,N/A,N/A
8.582,-71.161,VEN,N/A,N/A,N/A,N/A
7.841,-72.44,VEN,N/A,N/A,N/A,N/A
6.5,-58.25,GUY,19.5,0.9,17.9,17.3
5.453,-55.188,SUR,19.1,0.6,18,17.6
4.82,-52.36,GUF,20.1,1.1,18,17.2
2.846,-60.69,BRA,20.9,0.8,19.5,18.9
0.051,-51.072,BRA,21.4,2.7,16.4,14.4
-3.039,-60.05,BRA,20.5,1.2,18.3,17.4
-1.379,-48.476,BRA,21.6,0.6,20.5,20
-2.422,-54.793,BRA,21.3,0.8,19.7,19.1
-2.585,-44.234,BRA,20.9,2.4,16.4,14.6
-3.146,-59.986,BRA,20.4,1.1,18.3,17.5
-3.776,-38.533,BRA,21.4,1,19.5,18.8
-3.855,-32.423,BRA,N/A,N/A,N/A,N/A
-5.369,-49.138,BRA,18.7,1,16.8,16.1
-5.06,-42.823,BRA,19.7,1.3,17.2,16.2
-5.911,-35.248,BRA,19.5,1.8,16.2,14.9
-7.1,-34.867,BRA,19.2,1,17.4,16.7
-8.709,-63.902,BRA,16.2,2.1,12.3,10.8
-8.126,-34.924,BRA,20.3,1.2,18.2,17.3
-9.869,-67.894,BRA,12,2.2,8,6.4
-9.511,-35.792,BRA,17.4,1,15.6,14.9
-10.283,-48.35,BRA,17.6,0.7,16.2,15.7
-23.432,-46.47,BRA,4.3,2.1,0.5,-1
-10.984,-37.07,BRA,18.9,0.8,17.4,16.9
-12.911,-38.331,BRA,18.8,1.3,16.3,15.3
-14.816,-39.033,BRA,16.8,1,14.9,14.2
-15.653,-56.117,BRA,10.8,1.9,7.3,5.9
-15.863,-47.913,BRA,8.3,1.3,5.8,4.9
-16.229,-48.964,BRA,N/A,N/A,N/A,N/A
-16.632,-49.221,BRA,9.4,1.4,6.8,5.7
-17.652,-39.253,BRA,14.4,1,12.5,11.8
-18.883,-48.217,BRA,N/A,N/A,N/A,N/A
-19.765,-47.965,BRA,7.6,2.5,2.8,1
-19.851,-43.951,BRA,8.8,1.1,6.8,6.1
-19.634,-43.969,BRA,8.1,1.4,5.5,4.5
-20.469,-54.673,BRA,5.3,1.8,1.9,0.6
-20.258,-40.286,BRA,14.1,1.8,10.6,9.3
-21.134,-47.774,BRA,6.3,1.8,2.8,1.5
-22.175,-51.425,BRA,4.6,2.6,-0.3,-2.2
-23.007,-47.135,BRA,6,2.1,2.1,0.5
-22.345,-49.054,BRA,6,1.9,2.5,1.2
-22.932,-43.719,BRA,11.2,1.4,8.6,7.6
-22.809,-43.244,BRA,12.3,1.4,9.7,8.7
-22.875,-43.385,BRA,N/A,N/A,N/A,N/A
-22.91,-43.163,BRA,14.7,1.6,11.7,10.5
-23.334,-51.13,BRA,4.6,2.2,0.5,-1.2
-23.627,-46.655,BRA,6.5,2.2,2.3,0.7
-23.229,-45.862,BRA,5.6,2,1.9,0.5
-25.596,-54.487,BRA,-0.3,1.8,-3.6,-4.9
-25.528,-49.176,BRA,-0.9,2.1,-4.8,-6.3
-27.67,-48.547,BRA,4.2,2.1,0.4,-1.1
-29.711,-53.688,BRA,N/A,N/A,N/A,N/A
-29.946,-51.144,BRA,N/A,N/A,N/A,N/A
-29.994,-51.171,BRA,0.9,1.6,-2.1,-3.2
-0.141,-78.488,ECU,3.7,1.3,1.4,0.5
-0.95,-80.683,ECU,19.2,0.8,17.8,17.2
-0.907,-78.616,ECU,-0.3,1.5,-3.1,-4.2
-2.157,-79.884,ECU,18.6,1.7,15.4,14.2
-3.553,-80.381,PER,N/A,N/A,N/A,N/A
-3.785,-73.309,PER,16.7,2.5,12,10.2
-4.577,-81.254,PER,N/A,N/A,N/A,N/A
-5.206,-80.616,PER,N/A,N/A,N/A,N/A
-6.787,-79.828,PER,14.3,1.1,12.2,11.4
-8.081,-79.109,PER,13.5,1.8,10.2,8.9
-8.378,-74.574,PER,15.2,1.6,12.2,11.1
-12.022,-77.114,PER,13.2,1.6,10.1,9
-13.536,-71.939,PER,-2.1,1.3,-4.5,-5.4
-13.745,-76.22,PER,10.2,0.7,8.9,8.4
-15.383,-75.167,PER,N/A,N/A,N/A,N/A
-16.341,-71.583,PER,3.3,2,-0.4,-1.8
-18.053,-70.276,PER,7.8,1.8,4.4,3.1
-16.513,-68.192,BOL,-7.6,1.2,-9.8,-10.6
-17.421,-66.177,BOL,-1.2,1,-3.1,-3.8
-17.645,-63.135,BOL,6.7,1.7,3.6,2.4
-18.349,-70.339,CHL,9.6,1.6,6.7,5.5
-20.535,-70.181,CHL,10.4,0.7,9,8.5
-23.444,-70.445,CHL,7.8,1,6,5.2
-27.25,-70.77,CHL,3.6,0.9,1.9,1.2
-29.916,-71.2,CHL,3.3,1.4,0.7,-0.3
-33.393,-70.786,CHL,-3.4,1.3,-5.9,-6.9
-36.773,-73.063,CHL,-1,0.9,-2.7,-3.4
-38.767,-72.637,CHL,-4.2,1.2,-6.3,-7.2
-41.439,-73.094,CHL,-3.8,1,-5.7,-6.4
-45.916,-71.689,CHL,-15.9,3.7,-22.8,-25.4
-52.4,-75.1,CHL,N/A,N/A,N/A,N/A
-53.003,-70.855,CHL,-8.5,2.1,-12.4,-13.9
-56.5,-68.667,CHL,N/A,N/A,N/A,N/A
